33.96123166666667,132.09961,-5.8,12:6:20.0
33.961236666666665,132.09961833333332,-5.4,12:6:23.0
33.96123333333333,132.09961833333332,-4.8,12:6:26.0
33.96122833333333,132.09958666666665,-4.2,12:6:29.0
33.96121333333333,132.099535,-3.6,12:6:32.0
33.96116333333333,132.09954,-2.9,12:6:35.0
33.96115666666667,132.09953833333333,-2.4,12:6:38.0
33.961155,132.099565,-2.0,12:6:41.0
33.961151666666666,132.09959166666667,-1.6,12:6:44.0
33.961151666666666,132.09960166666667,-1.3,12:6:47.0
33.96113833333333,132.09959333333333,-1.0,12:6:50.0
33.961126666666665,132.09959,-0.8,12:6:53.0
33.961128333333335,132.09960166666667,-0.7,12:6:56.0
33.96112,132.09959666666666,-0.6,12:6:59.0
33.96112,132.09959333333333,-0.4,12:7:2.0
33.96112,132.09958666666665,-0.4,12:7:5.0
33.96113166666667,132.09957,-0.3,12:7:8.0
33.961133333333336,132.09958166666667,-0.3,12:7:11.0
33.961148333333334,132.099605,-0.2,12:7:14.0
33.96115833333333,132.09965166666666,0.0,12:7:17.0
33.96118166666667,132.099685,0.3,12:7:20.0
33.96119,132.09971,0.8,12:7:23.0
33.961218333333335,132.09967666666665,1.1,12:7:26.0
33.96123166666667,132.09969,1.3,12:7:29.0
33.961236666666665,132.099665,1.4,12:7:32.0
33.961241666666666,132.099665,1.6,12:7:35.0
33.96122666666667,132.09969,1.7,12:7:38.0
33.96123,132.09969166666667,2.0,12:7:41.0
33.96122166666667,132.09966833333334,2.1,12:7:44.0
33.961216666666665,132.09967833333334,2.2,12:7:47.0
33.961218333333335,132.099675,2.3,12:7:50.0
33.96120666666667,132.09964833333333,2.4,12:7:53.0
33.96120666666667,132.099615,2.4,12:7:56.0
33.961205,132.09960333333333,2.4,12:7:59.0
33.96120333333333,132.09959833333335,2.3,12:8:2.0
33.96122833333333,132.099555,2.2,12:8:5.0
33.961238333333334,132.09949666666665,1.9,12:8:8.0
33.96120833333333,132.09949833333334,1.6,12:8:11.0
33.961191666666664,132.099485,1.3,12:8:14.0
33.961155,132.09951166666667,1.0,12:8:17.0
0.0,0.0,0.7,12:8:20.0
0.0,0.0,0.7,12:8:23.0
0.0,0.0,0.7,12:8:26.0
0.0,0.0,0.7,12:8:29.0
0.0,0.0,0.7,12:8:32.0
0.0,0.0,0.7,12:8:35.0
0.0,0.0,0.7,12:8:38.0
0.0,0.0,0.7,12:8:41.0
0.0,0.0,0.7,12:8:44.0
0.0,0.0,0.7,12:8:47.0
0.0,0.0,0.7,12:8:50.0
0.0,0.0,0.7,12:8:53.0
33.96118666666667,132.09960666666666,-12.4,12:8:56.0
33.96116,132.099465,-18.0,12:8:59.0
33.96121,132.09942666666666,-21.3,12:9:2.0
33.961236666666665,132.099395,-23.2,12:9:5.0
33.96126833333334,132.09936833333333,-24.4,12:9:8.0
33.9613,132.09931166666667,-25.6,12:9:11.0
33.96134333333333,132.09927,-27.1,12:9:14.0
33.96143166666667,132.09920333333332,-28.5,12:9:18.0
33.96147166666667,132.09914833333335,-28.7,12:9:21.0
0.0,0.0,-22.3,12:9:24.0
33.961525,132.09913166666666,-15.1,12:9:27.0
33.96153666666667,132.09912833333334,-11.2,12:9:30.0
33.961483333333334,132.09919666666667,-7.8,12:9:33.0
33.961415,132.09927833333333,-5.2,12:9:36.0
33.961301666666664,132.09942833333332,-2.0,12:9:39.0
33.96121333333333,132.099585,1.5,12:9:42.0
33.961148333333334,132.09969666666666,5.2,12:9:45.0
33.961085,132.09977833333335,9.2,12:9:48.0
33.96101,132.09988,13.1,12:9:51.0
33.960946666666665,132.100005,16.8,12:9:54.0
33.96091833333333,132.10016,20.2,12:9:57.0
33.960906666666666,132.10030166666667,23.3,12:10:0.0
0.0,0.0,57.2,12:10:3.0
0.0,0.0,57.2,12:10:6.0
0.0,0.0,57.2,12:10:9.0
0.0,0.0,57.2,12:10:12.0
0.0,0.0,57.2,12:10:15.0
0.0,0.0,57.2,12:10:18.0
0.0,0.0,57.2,12:10:21.0
0.0,0.0,57.2,12:10:24.0
0.0,0.0,57.2,12:10:27.0
0.0,0.0,57.2,12:10:30.0
0.0,0.0,57.2,12:10:33.0
0.0,0.0,57.2,12:10:36.0
33.960985,132.09986833333335,64.0,12:10:39.0
33.960998333333336,132.09989166666668,63.5,12:10:42.0
33.96099,132.0999,63.0,12:10:45.0
33.961,132.0999,62.7,12:10:48.0
33.96102833333333,132.09988,61.9,12:10:51.0
33.96104,132.09986333333333,60.5,12:10:54.0
33.961065,132.09984333333333,58.9,12:10:57.0
33.961088333333336,132.09982166666666,57.1,12:11:0.0
33.9611,132.09980666666667,55.3,12:11:3.0
33.961126666666665,132.09977,53.3,12:11:6.0
33.961145,132.09973333333335,51.2,12:11:9.0
33.961153333333336,132.09970666666666,49.3,12:11:12.0
33.961166666666664,132.09968833333335,47.6,12:11:15.0
33.96117666666667,132.09967,46.1,12:11:18.0
33.961191666666664,132.09965,44.8,12:11:21.0
33.96123166666667,132.09961,43.5,12:11:24.0
33.96125333333333,132.099605,42.2,12:11:27.0
33.96124666666667,132.09961,40.9,12:11:30.0
33.96124666666667,132.0996,39.7,12:11:33.0
33.96123,132.09960333333333,38.6,12:11:36.0
33.961223333333336,132.09960333333333,37.6,12:11:39.0
33.96122666666667,132.0996,36.6,12:11:42.0
33.96123,132.09959833333335,35.6,12:11:45.0
33.961235,132.09960333333333,34.8,12:11:48.0
33.9612,132.09963333333334,34.2,12:11:51.0
33.96115666666667,132.09963833333333,33.7,12:11:54.0
33.96111166666667,132.09967333333333,33.4,12:11:57.0
33.961083333333335,132.09973666666667,33.3,12:12:0.0
33.96107333333333,132.09980166666668,33.7,12:12:3.0
33.96107333333333,132.09980333333334,33.9,12:12:6.0
33.961081666666665,132.09977833333335,33.9,12:12:9.0
33.961105,132.09975166666666,33.5,12:12:12.0
33.96112,132.09973166666666,32.8,12:12:15.0
33.961128333333335,132.09971,31.9,12:12:18.0
33.96113833333333,132.09971,30.9,12:12:21.0
33.961165,132.09968666666666,29.8,12:12:24.0
33.96118,132.09966,28.7,12:12:27.0
33.961195000000004,132.09963666666667,27.5,12:12:30.0
33.96120166666667,132.09961166666668,26.3,12:12:33.0
33.961195000000004,132.09961,25.3,12:12:36.0
33.961205,132.09961,24.2,12:12:39.0
33.961223333333336,132.09961666666666,23.4,12:12:42.0
33.961238333333334,132.09959833333335,22.6,12:12:45.0
33.961256666666664,132.09959333333333,21.7,12:12:48.0
33.961281666666665,132.099585,21.0,12:12:51.0
33.961308333333335,132.09959333333333,20.4,12:12:55.0
33.961281666666665,132.09963,20.5,12:12:57.0
33.96126666666667,132.09965833333334,21.2,12:13:0.0
33.96127333333333,132.09967,22.5,12:13:4.0
33.96129333333333,132.099655,23.6,12:13:7.0
33.961308333333335,132.09964833333333,24.7,12:13:10.0
33.961333333333336,132.099645,25.8,12:13:13.0
33.96134,132.099665,26.9,12:13:16.0
33.96133666666667,132.09965,28.0,12:13:19.0
33.96134333333333,132.09962666666667,29.0,12:13:22.0
33.96133666666667,132.09960666666666,29.9,12:13:25.0
33.961335,132.0996,30.6,12:13:28.0
33.961335,132.09958333333333,31.1,12:13:31.0
33.961346666666664,132.09957333333332,31.4,12:13:34.0
33.96136833333333,132.09954166666665,31.5,12:13:37.0
33.961375,132.09953,31.4,12:13:40.0
33.96136666666666,132.09954333333334,31.1,12:13:43.0
33.96135666666667,132.09956333333332,30.5,12:13:46.0
33.96134333333333,132.09958,30.0,12:13:49.0
33.96132333333333,132.09959333333333,29.6,12:13:52.0
33.96128,132.09962833333333,29.4,12:13:55.0
33.961205,132.099705,29.5,12:13:58.0
33.961146666666664,132.09973166666666,29.7,12:14:1.0
33.961103333333334,132.09973666666667,30.1,12:14:4.0
33.961105,132.09972,30.3,12:14:7.0
33.96109833333333,132.09972,30.5,12:14:10.0
33.96109666666667,132.09972333333334,30.7,12:14:13.0
33.96109666666667,132.09974333333332,30.8,12:14:16.0
33.96113166666667,132.09974,30.9,12:14:19.0
33.961145,132.099745,30.8,12:14:22.0
33.961153333333336,132.09973333333335,30.5,12:14:25.0
33.96115,132.09973,30.2,12:14:28.0
33.961151666666666,132.09972666666667,29.9,12:14:31.0
33.961155,132.09972333333334,29.6,12:14:34.0
33.961178333333336,132.09970833333333,29.2,12:14:37.0
33.96121333333333,132.09967833333334,28.4,12:14:40.0
33.961218333333335,132.09965,27.5,12:14:43.0
33.961236666666665,132.09958666666665,26.4,12:14:46.0
33.961238333333334,132.099515,24.8,12:14:49.0
33.961243333333336,132.09944333333334,22.8,12:14:52.0
33.961241666666666,132.09938166666666,20.6,12:14:55.0
33.96123333333333,132.099325,18.1,12:14:58.0
33.96122833333333,132.09928166666666,15.5,12:15:1.0
33.96122833333333,132.09925833333332,12.6,12:15:4.0
33.961215,132.099235,9.7,12:15:7.0
33.961205,132.09920666666667,6.5,12:15:10.0
33.961211666666664,132.09916,3.2,12:15:13.0
33.961216666666665,132.09913666666668,-0.2,12:15:16.0
33.961223333333336,132.09912333333332,-3.7,12:15:19.0
33.96120666666667,132.099135,-7.2,12:15:22.0
33.96120666666667,132.09915,-10.7,12:15:25.0
33.961193333333334,132.09916166666667,-14.1,12:15:28.0
33.96119,132.09918833333333,-17.2,12:15:31.0
33.961196666666666,132.099255,-20.1,12:15:34.0
33.96120166666667,132.09928,-22.6,12:15:37.0
33.961196666666666,132.09933833333332,-24.8,12:15:40.0
33.961178333333336,132.09935166666668,-26.6,12:15:43.0
33.961166666666664,132.099365,-28.2,12:15:46.0
33.961165,132.09936833333333,-29.6,12:15:49.0
33.961166666666664,132.099375,-31.0,12:15:52.0
33.961171666666665,132.09938,-32.4,12:15:55.0
33.96120166666667,132.09938666666667,-33.4,12:15:58.0
33.96122,132.09941833333335,-33.8,12:16:1.0
33.961245,132.099435,-33.7,12:16:4.0
33.961241666666666,132.09945666666667,-33.2,12:16:7.0
33.961241666666666,132.09946333333335,-32.4,12:16:10.0
33.961238333333334,132.09947,-31.4,12:16:13.0
33.961238333333334,132.09950333333333,-30.1,12:16:16.0
33.961265,132.09948,-28.6,12:16:19.0
33.961285,132.09949333333333,-26.9,12:16:22.0
33.961333333333336,132.09952333333334,-24.9,12:16:25.0
33.96136666666666,132.09950333333333,-23.0,12:16:28.0
33.96133,132.09951666666666,-20.9,12:16:31.0
33.961283333333334,132.09958,-18.1,12:16:34.0
33.961261666666665,132.099605,-15.0,12:16:37.0
33.96125,132.099615,-11.6,12:16:40.0
33.961265,132.09962333333334,-8.1,12:16:43.0
33.961256666666664,132.09966333333332,-4.4,12:16:46.0
33.961236666666665,132.099735,-0.8,12:16:49.0
33.961225,132.09978666666666,2.6,12:16:52.0
33.961236666666665,132.09982166666666,5.7,12:16:55.0
33.961235,132.099865,8.4,12:16:58.0
33.96123166666667,132.09988,10.6,12:17:1.0
33.961225,132.09987,12.3,12:17:4.0
33.96121333333333,132.09985166666667,13.8,12:17:7.0
33.96120333333333,132.09984666666668,15.2,12:17:10.0
33.961205,132.09984166666666,16.4,12:17:13.0
33.96120333333333,132.09983666666668,17.6,12:17:16.0
33.961215,132.09982833333333,19.2,12:17:19.0
33.96120333333333,132.09983,20.2,12:17:23.0
33.96118333333333,132.09985166666667,21.1,12:17:26.0
33.961171666666665,132.09988,21.9,12:17:29.0
33.961151666666666,132.09992166666666,22.6,12:17:32.0
33.96113666666667,132.099965,23.2,12:17:35.0
33.96109333333333,132.10001,23.7,12:17:38.0
33.961043333333336,132.10003666666665,24.2,12:17:41.0
33.96097,132.10004833333332,24.7,12:17:44.0
33.96094333333333,132.09996166666667,25.1,12:17:47.0
33.960923333333334,132.09986166666667,25.3,12:17:50.0
33.96094,132.09972833333333,25.3,12:17:53.0
33.960971666666666,132.09960166666667,24.8,12:17:56.0
33.96100833333333,132.09951333333333,24.1,12:17:59.0
33.96103333333333,132.09959666666666,23.4,12:18:2.0
33.961075,132.09967666666665,23.2,12:18:5.0
33.9611,132.09969166666667,23.1,12:18:8.0
33.96124,132.09994166666667,24.1,12:18:11.0
33.96132,132.09983166666666,25.4,12:18:14.0
33.96143,132.09972333333334,26.4,12:18:17.0
33.961513333333336,132.09962833333333,27.2,12:18:20.0
33.96159333333333,132.099545,27.7,12:18:23.0
33.961668333333336,132.09945166666665,28.0,12:18:26.0
33.96173666666667,132.09939666666668,28.2,12:18:29.0
33.96180833333333,132.09936,28.4,12:18:32.0
33.961865,132.09936,28.5,12:18:35.0
33.96189833333333,132.099475,29.0,12:18:38.0
33.96194333333333,132.09959333333333,29.6,12:18:41.0
33.96198,132.09970333333334,30.5,12:18:44.0
33.962025,132.09977,31.4,12:18:47.0
33.96205333333333,132.09989333333334,32.5,12:18:50.0
33.96207666666667,132.10001333333332,33.7,12:18:53.0
33.96208333333333,132.10009166666666,35.2,12:18:56.0
33.96212833333333,132.100095,36.7,12:18:59.0
33.96218666666667,132.100055,38.0,12:19:2.0
33.96229833333334,132.099985,39.1,12:19:5.0
33.962421666666664,132.09991,39.5,12:19:8.0
33.962505,132.09987666666666,39.8,12:19:11.0
33.962588333333336,132.09986,39.9,12:19:14.0
33.96263166666667,132.09986166666667,40.2,12:19:17.0
33.96266166666667,132.09996833333332,40.9,12:19:20.0
33.962691666666665,132.10011166666666,41.8,12:19:23.0
33.962775,132.10015,42.7,12:19:26.0
33.96286166666667,132.10012166666667,43.5,12:19:29.0
33.962945,132.10007,44.0,12:19:32.0
33.96302,132.10002333333333,44.3,12:19:35.0
33.963103333333336,132.09998333333334,44.4,12:19:38.0
33.963143333333335,132.100005,44.4,12:19:41.0
33.96317833333333,132.10007666666667,44.6,12:19:44.0
33.963215,132.10016166666668,44.8,12:19:47.0
33.96324833333333,132.10025333333334,45.2,12:19:50.0
33.963276666666665,132.10031833333332,45.6,12:19:53.0
33.963298333333334,132.10042666666666,46.2,12:19:56.0
33.963348333333336,132.10053666666667,46.8,12:19:59.0
33.96339833333333,132.10065,47.3,12:20:2.0
33.963433333333334,132.100755,47.9,12:20:5.0
33.96348833333333,132.10078833333333,48.7,12:20:8.0
33.96358166666667,132.10071666666667,49.2,12:20:11.0
33.96366833333333,132.10064833333334,49.3,12:20:14.0
33.96373833333333,132.10058666666666,49.2,12:20:17.0
33.963858333333334,132.10052333333334,48.9,12:20:20.0
33.964018333333335,132.10040666666666,47.8,12:20:23.0
33.96411833333333,132.100335,46.1,12:20:26.0
33.964175,132.10029833333334,44.3,12:20:29.0
33.964193333333334,132.10023166666667,42.5,12:20:32.0
33.964196666666666,132.100175,40.9,12:20:35.0
33.96417666666667,132.100125,39.3,12:20:38.0
33.964166666666664,132.10010166666666,37.7,12:20:41.0
33.964171666666665,132.10009166666666,36.1,12:20:44.0
33.96418833333333,132.10007666666667,34.6,12:20:47.0
33.96420833333333,132.10004166666667,33.1,12:20:50.0
33.96423,132.10001166666666,31.5,12:20:53.0
33.96425333333333,132.10000333333332,30.0,12:20:56.0
33.96427666666666,132.09999,28.5,12:20:59.0
33.96429166666667,132.09998333333334,27.2,12:21:2.0
33.964288333333336,132.099955,25.5,12:21:6.0
33.964283333333334,132.099965,24.5,12:21:9.0
33.96427833333333,132.09997666666666,23.8,12:21:12.0
33.964281666666665,132.09997833333333,23.1,12:21:15.0
33.96427333333333,132.099985,22.6,12:21:18.0
33.964283333333334,132.099965,22.0,12:21:21.0
33.96427166666667,132.09996166666667,21.6,12:21:24.0
33.96426666666667,132.09994333333333,21.3,12:21:27.0
33.96426666666667,132.09994333333333,21.1,12:21:30.0
33.96425833333333,132.09994,20.9,12:21:33.0
33.96425166666667,132.099945,20.6,12:21:36.0
33.96424833333333,132.09995166666667,20.3,12:21:39.0
33.96424833333333,132.09994333333333,19.8,12:21:42.0
33.96425,132.09993666666668,19.4,12:21:45.0
33.964243333333336,132.09993833333334,19.0,12:21:48.0
33.964236666666665,132.099945,18.8,12:21:51.0
33.96423,132.09995666666666,18.8,12:21:54.0
33.96422666666667,132.09996,18.9,12:21:57.0
33.964211666666664,132.09998,18.9,12:22:0.0
33.964195,132.10000666666667,19.0,12:22:3.0
33.964193333333334,132.10002333333333,19.0,12:22:6.0
33.964195,132.10002833333334,18.9,12:22:9.0
33.964191666666665,132.10003,18.9,12:22:12.0
33.96417666666667,132.10004666666666,18.8,12:22:15.0
33.96415,132.100055,18.8,12:22:18.0
33.964135,132.10008333333334,18.8,12:22:21.0
33.964115,132.10012166666667,18.8,12:22:24.0
33.964105,132.10014833333332,18.8,12:22:27.0
33.964081666666665,132.100195,18.9,12:22:30.0
33.96406833333333,132.10022666666666,19.0,12:22:33.0
33.964081666666665,132.10021333333333,18.9,12:22:36.0
33.9641,132.10020166666666,18.8,12:22:39.0
33.964115,132.10021,18.7,12:22:42.0
33.964145,132.10020333333333,18.6,12:22:45.0
33.96415833333333,132.10019,18.5,12:22:48.0
33.964173333333335,132.100155,18.4,12:22:51.0
33.96416333333333,132.100165,18.3,12:22:54.0
33.96416833333333,132.100175,18.1,12:22:57.0
33.964185,132.10016,17.7,12:23:0.0
33.96418833333333,132.10016333333334,17.4,12:23:3.0
33.9642,132.10014333333334,17.0,12:23:6.0
33.964198333333336,132.10011666666668,16.6,12:23:9.0
33.964193333333334,132.10011166666666,16.2,12:23:12.0
33.964196666666666,132.10011,15.9,12:23:15.0
33.96418833333333,132.10012166666667,15.7,12:23:18.0
33.96418833333333,132.10013666666666,15.6,12:23:21.0
33.964185,132.10013833333332,15.5,12:23:24.0
33.964191666666665,132.10013666666666,15.4,12:23:27.0
33.964211666666664,132.10013166666667,15.3,12:23:30.0
33.96422,132.10011166666666,15.2,12:23:33.0
33.96423,132.10011,15.1,12:23:36.0
33.96423333333333,132.10009166666666,15.0,12:23:39.0
33.96422,132.10009333333332,14.9,12:23:42.0
33.96426,132.10013666666666,14.9,12:23:45.0
33.96433,132.10016,14.9,12:23:48.0
33.964396666666666,132.100185,15.1,12:23:51.0
33.96445166666667,132.10024,15.5,12:23:54.0
33.964485,132.100325,15.9,12:23:57.0
33.964513333333336,132.10039166666667,16.4,12:24:0.0
33.96454166666667,132.10043166666668,17.1,12:24:3.0
33.96460166666667,132.10047333333333,17.8,12:24:6.0
33.964643333333335,132.100555,18.6,12:24:9.0
33.964686666666665,132.100665,19.6,12:24:12.0
33.964731666666665,132.10077666666666,20.7,12:24:15.0
33.96478166666667,132.100885,21.7,12:24:18.0
33.96482666666667,132.10098666666667,22.8,12:24:21.0
33.96485833333333,132.10110833333334,24.1,12:24:24.0
33.96489666666667,132.10122666666666,25.6,12:24:27.0
33.964933333333335,132.101355,27.2,12:24:30.0
33.964983333333336,132.10146,28.8,12:24:33.0
33.965028333333336,132.10155166666667,30.4,12:24:36.0
33.96507166666667,132.10163833333334,31.8,12:24:39.0
33.96511,132.10172166666666,33.1,12:24:42.0
33.965138333333336,132.10182166666667,34.5,12:24:45.0
33.96516833333333,132.10190666666668,35.9,12:24:48.0
33.965196666666664,132.10196833333333,37.4,12:24:51.0
33.965228333333336,132.10199,38.9,12:24:54.0
33.96524,132.10204666666667,40.4,12:24:57.0
33.965245,132.10210666666666,42.0,12:25:0.0
33.96527,132.10216666666668,44.1,12:25:3.0
33.965286666666664,132.102195,45.3,12:25:6.0
33.965333333333334,132.10228333333333,47.5,12:25:10.0
33.965375,132.10236666666665,49.0,12:25:13.0
33.96541833333333,132.10245666666665,50.4,12:25:16.0
33.965455,132.10254833333335,51.9,12:25:19.0
33.96549,132.10264833333332,53.4,12:25:22.0
33.965515,132.10272666666665,55.0,12:25:25.0
33.965535,132.10280666666668,56.7,12:25:28.0
33.965563333333336,132.102885,58.4,12:25:31.0
33.96558,132.10295666666667,60.2,12:25:34.0
33.965595,132.10303833333333,62.0,12:25:37.0
33.965615,132.10313166666666,63.8,12:25:40.0
33.965671666666665,132.10320166666668,65.7,12:25:43.0
33.96574666666667,132.10325833333334,67.4,12:25:46.0
33.965826666666665,132.10331166666666,69.0,12:25:49.0
33.96590166666667,132.10335333333333,70.2,12:25:52.0
33.965985,132.10336333333333,71.0,12:25:55.0
33.96606666666667,132.10327833333332,71.1,12:25:58.0
33.96612,132.10319,70.9,12:26:1.0
33.96617,132.1031,70.3,12:26:4.0
33.966215,132.10303333333334,69.5,12:26:7.0
33.96626666666667,132.10295666666667,68.5,12:26:10.0
33.966321666666666,132.10287333333332,67.4,12:26:13.0
33.96637166666667,132.10278833333334,66.2,12:26:16.0
33.96641833333334,132.10273666666666,65.0,12:26:19.0
33.96644666666667,132.10273,63.7,12:26:22.0
33.966456666666666,132.10272166666667,62.4,12:26:25.0
33.966478333333335,132.10272333333333,61.2,12:26:28.0
33.966495,132.10271166666666,59.9,12:26:31.0
33.96651333333333,132.10269166666666,58.6,12:26:34.0
33.96653666666667,132.102685,57.2,12:26:37.0
33.96656,132.10266666666666,55.8,12:26:40.0
33.9666,132.10262666666668,54.3,12:26:43.0
33.96664833333333,132.10257833333333,52.7,12:26:46.0
33.96670833333334,132.10254,51.0,12:26:49.0
33.966791666666666,132.10248666666666,49.2,12:26:52.0
33.96688833333333,132.10243333333332,47.3,12:26:55.0
33.966995,132.10241833333333,45.2,12:26:58.0
33.967101666666665,132.10243333333332,43.0,12:27:1.0
33.96720833333333,132.10242833333334,40.8,12:27:4.0
33.96732166666666,132.102415,38.4,12:27:7.0
33.967438333333334,132.10241166666665,35.9,12:27:10.0
33.967571666666664,132.102395,33.4,12:27:13.0
0.0,0.0,33.4,12:27:16.0
0.0,0.0,33.4,12:27:19.0
0.0,0.0,33.4,12:27:22.0
0.0,0.0,33.4,12:27:25.0
0.0,0.0,33.4,12:27:28.0
0.0,0.0,33.4,12:27:31.0
0.0,0.0,33.4,12:27:34.0
0.0,0.0,33.4,12:27:37.0
0.0,0.0,33.4,12:27:40.0
0.0,0.0,33.4,12:27:43.0
0.0,0.0,33.4,12:27:46.0
0.0,0.0,33.4,12:27:49.0
0.0,0.0,33.4,12:27:52.0
0.0,0.0,33.4,12:27:55.0
0.0,0.0,33.4,12:27:58.0
0.0,0.0,33.4,12:28:1.0
0.0,0.0,33.4,12:28:4.0
0.0,0.0,33.4,12:28:7.0
0.0,0.0,33.4,12:28:10.0
0.0,0.0,33.4,12:28:13.0
0.0,0.0,33.4,12:28:16.0
0.0,0.0,33.4,12:28:19.0
0.0,0.0,33.4,12:28:22.0
0.0,0.0,33.4,12:28:25.0
0.0,0.0,33.4,12:28:28.0
0.0,0.0,33.4,12:28:31.0
0.0,0.0,33.4,12:28:34.0
0.0,0.0,33.4,12:28:37.0
0.0,0.0,33.4,12:28:40.0
0.0,0.0,33.4,12:28:43.0
0.0,0.0,33.4,12:28:46.0
0.0,0.0,33.4,12:28:50.0
0.0,0.0,33.4,12:28:53.0
0.0,0.0,33.4,12:28:56.0
0.0,0.0,33.4,12:28:59.0
0.0,0.0,33.4,12:29:2.0
0.0,0.0,33.4,12:29:5.0
0.0,0.0,33.4,12:29:8.0
0.0,0.0,33.4,12:29:11.0
0.0,0.0,33.4,12:29:14.0
0.0,0.0,33.4,12:29:17.0
0.0,0.0,33.4,12:29:20.0
0.0,0.0,33.4,12:29:23.0
0.0,0.0,33.4,12:29:26.0
0.0,0.0,33.4,12:29:29.0
0.0,0.0,33.4,12:29:32.0
0.0,0.0,33.4,12:29:35.0
0.0,0.0,33.4,12:29:38.0
0.0,0.0,33.4,12:29:41.0
0.0,0.0,33.4,12:29:44.0
0.0,0.0,33.4,12:29:47.0
0.0,0.0,33.4,12:29:50.0
0.0,0.0,33.4,12:29:53.0
0.0,0.0,33.4,12:29:56.0
0.0,0.0,33.4,12:29:59.0
0.0,0.0,33.4,12:30:2.0
0.0,0.0,33.4,12:30:5.0
0.0,0.0,33.4,12:30:8.0
0.0,0.0,33.4,12:30:11.0
0.0,0.0,33.4,12:30:14.0
0.0,0.0,33.4,12:30:17.0
0.0,0.0,33.4,12:30:20.0
0.0,0.0,33.4,12:30:23.0
0.0,0.0,33.4,12:30:26.0
0.0,0.0,33.4,12:30:29.0
0.0,0.0,33.4,12:30:32.0
0.0,0.0,33.4,12:30:35.0
0.0,0.0,33.4,12:30:38.0
0.0,0.0,33.4,12:30:41.0
0.0,0.0,33.4,12:30:44.0
0.0,0.0,33.4,12:30:47.0
0.0,0.0,33.4,12:30:50.0
0.0,0.0,33.4,12:30:53.0
0.0,0.0,33.4,12:30:56.0
0.0,0.0,33.4,12:30:59.0
0.0,0.0,33.4,12:31:2.0
0.0,0.0,33.4,12:31:5.0
0.0,0.0,33.4,12:31:8.0
0.0,0.0,33.4,12:31:11.0
0.0,0.0,33.4,12:31:14.0
0.0,0.0,33.4,12:31:17.0
0.0,0.0,33.4,12:31:20.0
0.0,0.0,33.4,12:31:23.0
0.0,0.0,33.4,12:31:26.0
0.0,0.0,33.4,12:31:29.0
0.0,0.0,33.4,12:31:32.0
0.0,0.0,33.4,12:31:35.0
0.0,0.0,33.4,12:31:38.0
0.0,0.0,33.4,12:31:41.0
0.0,0.0,33.4,12:31:44.0
0.0,0.0,33.4,12:31:47.0
0.0,0.0,33.4,12:31:50.0
0.0,0.0,33.4,12:31:53.0
0.0,0.0,33.4,12:31:56.0
0.0,0.0,33.4,12:31:59.0
0.0,0.0,33.4,12:32:2.0
0.0,0.0,33.4,12:32:5.0
0.0,0.0,33.4,12:32:8.0
0.0,0.0,33.4,12:32:11.0
0.0,0.0,33.4,12:32:14.0
0.0,0.0,33.4,12:32:17.0
0.0,0.0,33.4,12:32:20.0
0.0,0.0,33.4,12:32:23.0
0.0,0.0,33.4,12:32:26.0
0.0,0.0,33.4,12:32:29.0
0.0,0.0,33.4,12:32:32.0
